Date,AAPL,MSFT,AMZN,GOOG,META
2016-11-10,24.8444,52.8423,37.119,38.128,120.8
2016-11-11,24.9946,53.1296,36.9505,37.701,119.02
2016-11-14,24.369,52.3178,35.9535,36.804,115.08
2016-11-15,24.6842,53.3523,37.162,37.9245,117.2
2016-11-16,25.3481,54.0585,37.3245,38.224,116.34
2016-11-17,25.3381,54.9551,37.8195,38.5615,117.79
2016-11-18,25.3631,54.6923,38.008,38.027,117.02
2016-11-21,25.7525,55.1542,39.0,38.46,121.77
2016-11-22,25.7702,55.3829,39.2665,38.4135,121.47
2016-11-23,25.6388,54.7392,39.006,38.0495,120.84
2016-11-25,25.7673,54.8565,39.0185,38.084,120.38
2016-11-28,25.7165,54.9298,38.3385,38.412,120.41
2016-11-29,25.6897,55.3634,38.126,38.542,120.87
2016-11-30,25.4727,54.6112,37.5285,37.902,118.42
2016-12-01,25.235,53.6492,37.1825,37.396,115.07
2016-12-02,25.3253,53.6959,37.017,37.525,115.4
2016-12-05,25.146,54.5762,37.968,38.126,117.43
2016-12-06,25.3381,54.3319,38.236,37.9555,117.31
2016-12-07,25.5929,55.6195,38.521,38.5595,117.95
2016-12-08,25.8419,55.292,38.3665,38.82,118.9
2016-12-09,26.2654,56.1625,38.433,39.4645,119.68
2016-12-12,26.1171,56.344,38.006,39.4635,117.77
2016-12-13,26.5462,57.0757,38.717,39.805,120.31
2016-12-14,26.5462,56.8157,38.441,39.8535,120.21
2016-12-15,26.6945,56.7132,38.05,39.8925,120.57
2016-12-16,26.7319,56.4601,37.8885,39.54,119.87
2016-12-19,26.8891,57.6598,38.3,39.7075,119.24
2016-12-20,26.9579,57.5843,38.561,39.821,119.09
2016-12-21,26.9823,57.5941,38.53,39.729,119.04
2016-12-22,26.8056,57.5941,38.313,39.563,117.4
2016-12-23,26.8596,57.3129,38.0295,39.4955,117.27
2016-12-27,27.0266,57.352,38.57,39.5775,118.01
2016-12-28,26.9137,57.0853,38.6065,39.2525,116.92
2016-12-29,26.9108,57.0052,38.2575,39.1395,116.35
2016-12-30,26.6945,56.3176,37.4935,38.591,115.05
2017-01-03,26.7722,56.7132,37.6835,39.307,116.86
2017-01-04,26.7428,56.4601,37.859,39.345,118.69
2017-01-05,26.8812,56.4601,39.0225,39.7015,120.67
2017-01-06,27.1759,56.9496,39.7995,40.3075,123.41
2017-01-09,27.4244,56.7698,39.846,40.3325,124.9
2017-01-10,27.4538,56.7503,39.795,40.24,124.35
2017-01-11,27.601,57.2681,39.951,40.3955,126.09
2017-01-12,27.4893,56.7415,40.682,40.318,126.62
2017-01-13,27.437,56.8245,40.862,40.394,128.33
2017-01-17,27.658,56.6684,40.486,40.2305,127.87
2017-01-18,27.6561,56.641,40.374,40.3035,127.92
2017-01-19,27.6089,56.4601,40.452,40.1088,127.55
2017-01-20,27.658,56.8578,40.4165,40.251,127.04
2017-01-23,27.6798,57.0591,40.894,40.9655,128.93
2017-01-24,27.6501,57.5611,41.122,41.1935,129.37
2017-01-25,28.0923,57.7105,41.826,41.7835,131.48
2017-01-26,28.105,58.2457,41.9575,41.6075,132.78
2017-01-27,28.1079,59.6161,41.7875,41.1655,132.18
2017-01-30,28.0303,59.0261,41.519,40.116,130.98
2017-01-31,27.9712,58.5894,41.174,39.8395,130.34
2017-02-01,29.6735,57.6225,41.6175,39.7848,133.23
2017-02-02,29.6284,57.2492,41.9975,39.9265,130.84
2017-02-03,29.7462,57.7105,40.51,40.0745,130.98
2017-02-06,30.0359,57.6781,40.382,40.067,132.06
2017-02-07,30.313,57.4837,40.625,40.3485,131.84
2017-02-08,30.4268,57.4036,40.9855,40.419,134.15
2017-02-09,30.6577,58.0553,41.068,40.478,134.14
2017-02-10,30.5861,58.0005,41.373,40.6835,134.19
2017-02-13,30.8589,58.6531,41.8265,40.962,134.05
2017-02-14,31.2536,58.8728,41.8195,41.0195,133.85
2017-02-15,31.3698,58.8356,42.135,40.949,133.44
2017-02-16,31.333,58.8278,42.214,41.208,133.84
2017-02-17,31.4196,58.9156,42.2535,41.4035,133.53
2017-02-21,31.6465,58.8016,42.822,41.583,133.72
2017-02-22,31.7411,58.6813,42.7805,41.538,136.12
2017-02-23,31.5986,58.9156,42.6095,41.5665,135.36
2017-02-24,31.6376,58.9156,42.262,41.432,135.44
2017-02-27,31.6974,58.5631,42.432,41.464,136.41
2017-02-28,31.7114,58.3365,42.252,41.1605,135.54
2017-03-01,32.3625,59.1823,42.654,41.762,137.42
2017-03-02,32.1642,58.362,42.4455,41.5315,136.76
2017-03-03,32.3605,58.5806,42.494,41.454,137.17
2017-03-06,32.2546,58.5993,42.3305,41.378,137.42
2017-03-07,32.2978,58.7185,42.301,41.5955,137.3
2017-03-08,32.174,59.2556,42.525,41.7685,137.72
2017-03-09,32.0993,59.0182,42.65,41.934,138.24
2017-03-10,32.2075,59.202,42.61,42.1625,138.79
2017-03-13,32.2231,58.9998,42.7295,42.277,139.6
2017-03-14,32.1711,58.7282,42.6265,42.281,139.32
2017-03-15,32.517,59.0378,42.6485,42.36,139.72
2017-03-16,32.5678,58.9353,42.671,42.439,139.99
2017-03-17,32.4047,59.1473,42.6155,42.606,139.84
2017-03-20,32.7469,59.202,42.8485,42.42,139.94
2017-03-21,32.3724,58.5455,42.16,41.523,138.51
2017-03-22,32.7369,59.2898,42.403,41.4795,139.59
2017-03-23,32.6197,59.1473,42.369,40.879,139.53
2017-03-24,32.5579,59.2459,42.2805,40.7215,140.34
2017-03-27,32.6099,59.3562,42.341,40.9755,140.32
2017-03-28,33.2878,59.5281,42.8,41.046,141.76
2017-03-29,33.3595,59.6922,43.716,41.5705,142.65
2017-03-30,33.3171,59.915,43.817,41.575,142.41
2017-03-31,33.2532,60.0488,44.327,41.48,142.05
2017-04-03,33.2632,59.7646,44.5755,41.9275,142.28
2017-04-04,33.5127,59.9314,45.3415,41.7285,141.73
2017-04-05,33.3399,59.7743,45.464,41.5705,141.85
2017-04-06,33.2532,59.9314,44.914,41.394,141.17
2017-04-07,33.1777,59.8865,44.744,41.2335,140.78
2017-04-10,33.1385,59.747,45.352,41.2365,141.04
2017-04-11,32.7829,59.7021,45.118,41.1675,139.92
2017-04-12,32.8251,59.4745,44.8115,41.216,139.58
2017-04-13,32.6513,59.2195,44.2335,41.178,139.39
2017-04-17,32.8321,59.7021,45.0995,41.8585,141.42
2017-04-18,32.6857,59.6219,45.189,41.841,140.96
2017-04-19,32.5649,59.2995,44.96,41.9105,142.27
2017-04-20,32.9744,59.7205,45.103,42.0825,143.8
2017-04-21,32.9371,60.5431,44.9265,42.1595,143.68
2017-04-24,33.2484,61.5734,45.3705,43.138,145.47
2017-04-25,33.4577,61.9289,45.3815,43.615,146.49
2017-04-26,33.2582,61.8448,45.4645,43.5865,146.56
2017-04-27,33.2849,62.2473,45.919,43.7125,147.7
2017-04-28,33.2513,62.4205,46.2495,45.298,150.25
2017-05-01,33.9322,63.2855,47.4115,45.6285,152.46
2017-05-02,34.1493,63.186,47.347,45.822,152.78
2017-05-03,34.0469,62.9859,47.0515,46.352,151.8
2017-05-04,33.9193,62.7386,46.8765,46.583,150.85
2017-05-05,34.4829,62.9116,46.7075,46.3565,150.24
2017-05-08,35.4192,62.8571,47.452,46.715,151.06
2017-05-09,35.6497,62.9486,47.641,46.6085,150.48
2017-05-10,35.4751,63.1949,47.4475,46.439,150.29
2017-05-11,35.7815,62.4205,47.381,46.53,150.04
2017-05-12,36.2844,62.345,48.0675,46.611,150.33
2017-05-15,36.19,62.3929,47.8985,46.854,150.19
2017-05-16,36.1389,63.651,48.3035,47.15,149.78
2017-05-17,34.924,61.8792,47.238,45.981,144.85
2017-05-18,35.4582,62.0872,47.9245,46.512,147.66
2017-05-19,35.577,62.0696,47.992,46.7005,148.06
2017-05-22,35.7911,62.768,48.5335,47.093,148.24
2017-05-23,35.7549,62.98,48.577,47.441,148.07
2017-05-24,35.6448,63.062,49.0175,47.748,150.04
2017-05-25,35.7697,63.8395,49.669,48.477,151.96
2017-05-26,35.7087,64.1519,49.789,48.5735,152.14
2017-05-30,35.7233,64.5642,49.835,48.794,152.38
2017-05-31,35.5045,64.0425,49.731,48.243,151.46
2017-06-01,35.6056,64.281,49.7975,48.3475,151.53
2017-06-02,36.136,65.7959,50.3365,48.78,153.61
2017-06-05,35.7796,66.2802,50.567,49.184,153.63
2017-06-06,35.8991,66.5,50.15,48.836,152.81
2017-06-07,36.1164,66.38,50.5035,49.054,153.12
2017-06-08,36.0252,65.9765,50.5135,49.17,154.71
2017-06-09,34.6264,64.4822,48.9155,47.4915,149.6
2017-06-12,33.7995,63.9889,48.2455,47.145,148.44
2017-06-13,34.0795,64.7878,49.0395,47.67,150.68
2017-06-14,33.7377,64.4372,48.8235,47.538,150.25
2017-06-15,33.542,64.0981,48.2085,47.1155,149.8
2017-06-16,33.0686,64.189,49.3855,46.989,150.64
2017-06-19,34.0176,64.988,49.7585,47.8685,152.87
2017-06-20,33.705,64.1071,49.6295,47.5315,152.25
2017-06-21,33.9063,64.4372,50.1115,47.9725,153.91
2017-06-22,33.8516,64.4283,50.065,47.8545,153.4
2017-06-23,34.0028,65.2999,50.187,48.2795,155.07
2017-06-26,33.8944,64.6765,49.699,47.6135,153.59
2017-06-27,33.4084,63.4654,48.839,46.4065,150.58
2017-06-28,33.8964,64.0075,49.5165,47.0245,153.24
2017-06-29,33.3957,62.8062,48.7965,45.8895,151.04
2017-06-30,33.4772,63.2094,48.4,45.4365,150.98
2017-07-03,33.3536,62.5122,47.683,44.9055,148.43
2017-07-05,33.4931,63.3452,48.57,45.5855,150.34
2017-07-06,33.1737,62.8773,48.257,45.3345,148.82
2017-07-07,33.5157,63.6959,48.938,45.9295,151.44
2017-07-10,33.718,64.1696,49.8235,46.44,153.5
2017-07-11,33.8268,64.1793,49.7065,46.5045,155.27
2017-07-12,33.8762,65.245,50.3255,47.1915,158.9
2017-07-13,34.3464,65.8143,50.0315,47.358,159.26
2017-07-14,34.6421,66.7394,50.0905,47.8,159.97
2017-07-17,34.7658,67.2619,50.502,47.671,159.73
2017-07-18,34.8858,67.2161,51.2225,48.27,162.86
2017-07-19,35.1048,67.7298,51.3435,48.5445,164.14
2017-07-20,34.9445,68.059,51.435,48.4075,164.53
2017-07-21,34.927,67.6655,51.2835,48.646,164.43
2017-07-24,35.353,67.4904,51.9475,49.017,166.0
2017-07-25,35.5015,68.0305,52.0065,47.535,165.28
2017-07-26,35.6744,67.9048,52.64,47.39,165.61
2017-07-27,34.9957,67.0869,52.3,46.7045,170.44
2017-07-28,34.753,66.9765,51.002,47.0765,172.46
2017-07-31,34.5675,66.6662,49.389,46.525,169.25
2017-08-01,34.8779,66.5548,49.8095,46.5415,169.86
2017-08-02,36.5238,66.2628,49.7945,46.5195,169.3
2017-08-03,36.1603,66.1623,49.346,46.1825,168.59
2017-08-04,36.3551,66.6485,49.3705,46.398,169.62
2017-08-07,36.9178,66.3887,49.6135,46.468,171.96
2017-08-08,37.2015,66.7491,49.492,46.3395,171.23
2017-08-09,37.4383,66.4551,49.1005,46.145,171.18
2017-08-10,36.245,65.4821,47.846,45.362,167.4
2017-08-11,36.7507,66.4816,48.3995,45.7195,168.08
2017-08-14,37.2989,67.4817,49.165,46.1335,170.75
2017-08-15,37.7063,67.4994,49.137,46.111,171.0
2017-08-16,37.5582,67.8969,48.909,46.348,170.0
2017-08-17,36.8392,66.7453,48.0285,45.549,166.91
2017-08-18,36.7546,66.8282,47.9235,45.5335,167.41
2017-08-21,36.6838,66.5129,47.6645,45.333,167.78
2017-08-22,37.282,67.4436,48.345,46.2345,169.63
2017-08-23,37.331,67.0412,47.9,46.35,168.71
2017-08-24,37.1653,67.013,47.6225,46.064,167.74
2017-08-25,37.3018,67.1301,47.263,45.7945,166.32
2017-08-28,37.6751,67.1397,47.301,45.6905,167.24
2017-08-29,38.0217,67.3432,47.703,46.0645,168.05
2017-08-30,38.1228,68.229,48.3795,46.4785,169.92
2017-08-31,38.2673,68.9558,49.03,46.9665,171.97
2017-09-01,38.277,68.1644,48.9125,46.867,172.02
2017-09-05,37.8194,67.8607,48.2635,46.4225,170.72
2017-09-06,37.78,67.6665,48.39,46.3905,172.09
2017-09-07,37.6317,68.5327,48.9735,46.801,173.21
2017-09-08,37.0229,68.2005,48.295,46.325,170.95
2017-09-11,37.6828,68.9165,48.898,46.454,173.51
2017-09-12,37.5365,68.8462,49.129,46.6035,172.95
2017-09-13,37.2498,69.3347,49.98,46.7545,173.05
2017-09-14,36.9394,68.9264,49.6105,46.2555,170.96
2017-09-15,37.3068,69.4273,49.3395,46.0145,171.64
2017-09-18,37.0327,69.2869,48.7095,45.75,170.01
2017-09-19,37.0423,69.5486,48.493,46.0905,172.52
2017-09-20,36.4207,69.0863,48.6605,46.579,172.17
2017-09-21,35.7911,68.4106,48.2325,46.6225,171.11
2017-09-22,35.4453,68.5981,47.755,46.4265,170.54
2017-09-25,35.134,67.5353,46.9895,46.0485,162.87
2017-09-26,35.7412,67.5353,46.93,46.243,164.21
2017-09-27,35.9886,68.0803,47.5435,47.2245,167.68
2017-09-28,35.7697,68.1,47.82,47.475,168.73
2017-09-29,35.9619,68.6703,48.0675,47.9555,170.87
2017-10-02,35.8894,68.7819,47.9595,47.6635,169.47
2017-10-03,36.0446,68.4586,47.855,47.8895,169.96
2017-10-04,35.8098,68.8559,48.2725,47.584,168.42
2017-10-05,36.2616,70.035,49.0425,48.498,171.24
2017-10-06,36.239,70.0604,49.4755,48.919,172.23
2017-10-09,36.3697,70.3329,49.5495,48.85,172.5
2017-10-10,36.3844,70.3329,49.36,48.63,171.59
2017-10-11,36.5288,70.448,49.75,49.4625,172.74
2017-10-12,36.4051,71.0948,50.0465,49.3955,172.55
2017-10-13,36.6301,71.4385,50.147,49.484,173.74
2017-10-16,37.3068,71.584,50.317,49.6,174.52
2017-10-17,37.4481,71.5282,50.4565,49.609,176.11
2017-10-18,37.2772,71.547,49.85,49.6405,176.03
2017-10-19,36.4031,71.8223,49.3305,49.2225,174.56
2017-10-20,36.4562,72.6526,49.1455,49.41,174.98
2017-10-23,36.4413,72.6712,48.315,48.4225,171.27
2017-10-24,36.6566,72.6994,48.795,48.527,171.8
2017-10-25,36.4954,72.4896,48.6455,48.6665,170.6
2017-10-26,36.733,72.6046,48.6215,48.628,170.63
2017-10-27,38.056,77.2608,55.0475,50.9635,177.88
2017-10-30,38.9038,77.3381,55.5425,50.8555,179.87
2017-10-31,39.4499,76.6826,55.264,50.832,180.06
2017-11-01,38.94,76.6826,55.184,51.275,182.66
2017-11-02,39.2305,77.4846,54.711,51.279,178.92
2017-11-03,40.2511,77.5676,55.58,51.624,178.92
2017-11-06,40.6638,77.8732,56.033,51.295,180.17
2017-11-07,40.7904,77.6778,56.1585,51.6665,180.25
2017-11-08,41.1271,77.9562,56.644,51.9925,179.56
2017-11-09,41.0437,77.5215,56.4565,51.5525,179.3
2017-11-10,40.9041,77.3194,56.2675,51.4035,178.46
2017-11-13,40.7453,77.3751,56.4585,51.2875,178.77
2017-11-14,40.1263,77.4846,56.842,51.3,178.07
2017-11-15,39.595,76.881,56.3345,51.0455,177.95
2017-11-16,40.0744,77.0868,56.8645,51.625,179.59
2017-11-17,39.8473,76.3456,56.494,50.9545,179.0
2017-11-20,39.8054,76.4638,56.3155,50.919,178.74
2017-11-21,40.5496,77.5676,56.9745,51.7245,181.86
2017-11-22,40.9721,77.0009,57.808,51.798,180.87
2017-11-24,40.975,77.1426,59.3,52.0305,182.78
2017-11-27,40.7687,77.7062,59.7915,52.718,183.03
2017-11-28,40.5341,78.642,59.68,52.3705,182.42
2017-11-29,39.6921,77.2128,58.0605,51.083,175.13
2017-11-30,40.2433,77.9856,58.8375,51.0705,177.18
2017-12-01,40.0616,78.0667,58.1175,50.5085,175.1
2017-12-04,39.7676,75.1217,56.6975,49.934,171.47
2017-12-05,39.7318,75.5934,57.0785,50.2575,172.83
2017-12-06,39.5881,76.6973,57.647,50.919,176.08
2017-12-07,39.6532,76.4276,57.9895,51.5465,180.14
2017-12-08,39.6657,77.9767,58.1,51.844,179.0
2017-12-11,40.4378,78.9662,58.4575,52.055,179.04
2017-12-12,40.2069,79.2895,58.254,52.024,176.96
2017-12-13,40.3444,79.0795,58.2065,52.0305,178.3
2017-12-14,40.3317,78.465,58.713,52.4575,178.39
2017-12-15,40.7453,80.4685,58.949,53.2095,180.18
2017-12-18,41.3177,80.0318,59.529,53.857,180.82
2017-12-19,40.8709,79.5248,59.3715,53.534,179.51
2017-12-20,40.8315,79.2348,58.881,53.2475,177.89
2017-12-21,40.9848,79.2151,58.738,53.1815,177.45
2017-12-22,40.9848,79.2251,58.418,53.006,177.2
2017-12-26,39.9448,79.1255,58.838,52.837,175.99
2017-12-27,39.9516,79.4115,59.113,52.4685,177.62
2017-12-28,40.0685,79.4214,59.305,52.407,177.92
2017-12-29,39.6315,79.2533,58.4735,52.32,176.46
2018-01-02,40.3415,79.6334,59.45,53.245,181.42
2018-01-03,40.3346,80.0034,60.21,54.124,184.67
2018-01-04,40.5253,80.7087,60.482,54.32,184.33
2018-01-05,40.9818,81.7089,61.457,55.1115,186.85
2018-01-08,40.8414,81.7918,62.3435,55.347,188.28
2018-01-09,40.8258,81.7372,62.635,55.313,187.87
2018-01-10,40.816,81.367,62.7165,55.1305,187.84
2018-01-11,41.0506,81.6072,63.834,55.276,187.77
2018-01-12,41.4671,83.0177,65.26,56.113,179.37
2018-01-16,41.2637,81.8564,65.243,56.088,178.39
2018-01-17,41.9443,83.5158,64.75,56.599,177.6
2018-01-18,41.9826,83.4788,64.666,56.4895,179.8
2018-01-19,41.7961,83.3858,64.729,56.8755,181.29
2018-01-22,41.4515,84.8755,66.3655,57.7905,185.37
2018-01-23,41.4602,85.147,68.127,58.4985,189.35
2018-01-24,40.7992,85.0748,67.8755,58.212,186.55
2018-01-25,40.0764,85.5446,68.8975,58.5185,187.48
2018-01-26,40.1648,87.1493,70.1025,58.792,190.0
2018-01-29,39.3357,87.0173,70.884,58.779,185.98
2018-01-30,39.1032,85.9244,71.891,58.1845,187.12
2018-01-31,39.2123,88.0293,72.5445,58.497,186.89
2018-02-01,39.2907,87.3309,69.5,58.385,193.09
2018-02-02,37.5875,85.0355,71.4975,55.595,190.28
2018-02-05,36.6448,81.5331,69.5,52.79,181.26
2018-02-06,38.1808,84.6185,72.142,54.03,185.31
2018-02-07,37.3527,83.0266,70.7575,52.429,180.18
2018-02-08,36.3373,78.7649,67.525,50.076,171.595
2018-02-09,36.7823,81.7,66.98,51.889,176.11
2018-02-12,38.2574,82.5968,69.3665,52.624,176.4
2018-02-13,38.6463,83.2285,70.7255,52.605,173.15
2018-02-14,39.3575,84.5315,72.5525,53.4855,179.52
2018-02-15,40.6801,86.2525,73.088,54.476,179.96
2018-02-16,40.5467,85.6372,72.4345,54.74,177.36
2018-02-20,40.4092,86.3092,73.418,55.1355,176.01
2018-02-21,40.2237,85.1626,74.146,55.567,177.91
2018-02-22,40.5634,85.3894,74.267,55.3315,178.99
2018-02-23,41.2716,87.5588,75.0,56.3395,183.29
2018-02-26,42.0849,88.8225,76.0975,57.1875,184.93
2018-02-27,41.9502,87.6844,75.599,55.9145,181.46
2018-02-28,41.8894,87.2842,75.6225,55.2365,178.32
2018-03-01,41.1527,86.4315,74.6725,53.476,175.94
2018-03-02,41.4346,86.6159,75.0125,53.946,176.62
2018-03-05,41.5742,87.1658,76.1805,54.5465,180.4
2018-03-06,41.5378,86.868,76.882,54.753,179.78
2018-03-07,41.1596,87.3709,77.25,55.482,183.71
2018-03-08,41.6035,87.9013,77.593,56.3,182.34
2018-03-09,42.3204,89.8656,78.9445,58.002,185.23
2018-03-12,42.7293,90.0795,79.9195,58.225,184.76
2018-03-13,42.3184,87.8839,79.409,56.9085,181.88
2018-03-14,41.961,87.3613,79.55,57.4745,184.19
2018-03-15,42.0104,87.6679,79.116,57.479,183.86
2018-03-16,41.8647,88.0606,78.584,56.7865,185.09
2018-03-19,41.2224,86.4674,77.2465,54.991,172.56
2018-03-20,41.2107,86.6912,79.3255,54.8855,168.15
2018-03-21,40.2708,86.0865,79.093,54.544,169.39
2018-03-22,39.707,83.5816,77.246,52.454,164.89
2018-03-23,38.7896,81.153,74.778,51.0785,159.39
2018-03-26,40.6271,87.2937,77.793,52.6605,160.06
2018-03-27,39.5822,83.2843,74.8525,50.255,152.22
2018-03-28,39.1481,83.2101,71.571,50.228,153.03
2018-03-29,39.4566,84.9614,72.367,51.5895,159.79
2018-04-02,39.1944,82.3986,68.5995,50.3235,155.39
2018-04-03,39.595,83.5068,69.6025,50.6705,156.11
2018-04-04,40.3533,85.9479,70.5285,51.257,155.1
2018-04-05,40.6341,85.9938,72.5875,51.3905,159.34
2018-04-06,39.592,83.9924,70.2615,50.352,157.2
2018-04-09,39.986,84.4935,70.304,50.7725,157.93
2018-04-10,40.7425,86.4576,71.811,51.582,165.04
2018-04-11,40.5496,85.5094,71.3525,50.9985,166.32
2018-04-12,40.9454,87.1122,72.425,51.6255,163.87
2018-04-13,41.09,86.6443,71.5395,51.4635,164.52
2018-04-16,41.3442,87.6591,72.075,51.899,164.83
2018-04-17,41.916,89.4279,75.1915,53.708,168.66
2018-04-18,41.8207,89.7738,76.392,53.604,166.36
2018-04-19,40.6341,89.464,77.8455,54.385,168.1
2018-04-20,38.9674,88.4308,76.3745,53.648,166.28
2018-04-23,38.8585,88.7569,75.893,53.3725,165.84
2018-04-24,38.3086,86.6816,73.0045,50.999,159.69
2018-04-25,38.4804,85.9284,73.0085,51.059,159.69
2018-04-26,38.6169,87.7403,75.898,52.002,174.16
2018-04-27,38.1709,89.1935,78.631,51.5025,173.59
2018-04-30,38.8624,87.0545,78.3065,50.8665,172.0
2018-05-01,39.7658,88.4308,79.113,51.8655,173.86
2018-05-02,41.5152,87.0449,78.484,51.219,176.07
2018-05-03,41.5918,87.5673,78.604,51.186,174.02
2018-05-04,43.23,88.5804,79.0475,52.4105,176.61
2018-05-07,43.5393,89.5666,80.007,52.7395,177.97
2018-05-08,43.7514,89.1866,79.6195,52.6955,178.92
2018-05-09,44.0549,90.2376,80.4,54.138,182.66
2018-05-10,44.6846,91.1392,80.454,54.8785,185.53
2018-05-11,44.5174,90.9449,80.166,54.913,186.99
2018-05-14,44.4124,91.2516,80.077,55.01,186.64
2018-05-15,44.0068,90.5942,78.806,53.9615,184.32
2018-05-16,44.4203,90.8258,79.364,54.0885,183.2
2018-05-17,44.1395,89.9183,79.088,53.9295,183.76
2018-05-18,43.9782,90.0875,78.7185,53.318,182.68
2018-05-21,44.2915,91.2447,79.273,53.979,184.49
2018-05-22,44.1817,91.1519,79.07,53.4865,183.8
2018-05-23,44.4636,92.2392,80.093,53.9845,186.9
2018-05-24,44.4124,91.9089,80.1535,53.962,185.93
2018-05-25,44.5154,91.9557,80.5075,53.783,184.92
2018-05-29,44.3516,91.6296,80.6435,53.016,185.74
2018-05-30,44.2603,92.5086,81.2445,53.39,187.67
2018-05-31,44.1099,92.4031,81.481,54.2495,191.78
2018-06-01,44.9076,94.2236,82.077,55.975,193.99
2018-06-04,45.2836,95.0489,83.2635,56.9645,193.28
2018-06-05,45.6305,95.5453,84.8175,56.983,192.94
2018-06-06,45.7904,95.8295,84.7875,56.844,191.34
2018-06-07,45.6666,94.3077,84.465,56.193,188.18
2018-06-08,45.2541,95.0099,84.1995,56.0435,189.1
2018-06-11,45.1402,94.467,84.456,56.4995,191.54
2018-06-12,45.3828,94.7131,84.9375,56.966,192.4
2018-06-13,45.0184,94.2804,85.243,56.7395,192.41
2018-06-14,45.042,94.8176,86.193,57.606,196.81
2018-06-15,44.5774,93.6134,85.7985,57.613,195.85
2018-06-18,44.555,94.2894,86.1895,58.673,198.31
2018-06-19,43.832,94.2894,86.739,58.403,197.49
2018-06-20,44.0217,95.2376,87.504,58.492,202.0
2018-06-21,43.781,94.553,86.511,57.883,201.5
2018-06-22,43.6521,93.878,85.7835,57.774,201.74
2018-06-25,43.0012,91.9842,83.1575,56.2405,196.35
2018-06-26,43.5345,92.6287,84.5545,55.923,199.0
2018-06-27,43.4686,91.19,83.0255,55.199,195.84
2018-06-28,43.79,92.2096,85.0725,55.711,196.23
2018-06-29,43.6965,92.1903,84.99,55.7825,194.32
2018-07-02,44.1867,93.503,85.689,56.373,197.36
2018-07-03,43.4127,92.6023,84.698,55.1445,192.73
2018-07-05,43.7673,93.2646,84.9865,56.2135,198.45
2018-07-06,44.3693,94.5714,85.5315,57.0085,203.23
2018-07-09,44.9891,95.2181,86.951,57.7025,204.74
2018-07-10,44.9329,95.4788,87.1535,57.642,203.54
2018-07-11,44.3466,95.3411,87.75,57.695,202.54
2018-07-12,45.099,97.4099,89.831,59.174,206.92
2018-07-13,45.1657,98.5823,90.6515,59.441,207.32
2018-07-16,45.0696,98.094,91.1245,59.193,207.23
2018-07-17,45.1954,99.0312,92.1965,59.94,209.99
2018-07-18,44.9446,98.2982,92.146,59.794,209.36
2018-07-19,45.2953,97.6151,90.6485,59.348,208.09
2018-07-20,45.1924,99.3243,90.685,59.2455,209.94
2018-07-23,45.2345,100.957,90.1,60.275,210.91
2018-07-24,45.5566,100.663,91.462,62.404,214.67
2018-07-25,45.9859,103.622,93.1805,63.185,217.5
2018-07-26,45.8463,102.487,90.4,63.4165,176.26
2018-07-27,45.0863,100.681,90.8635,61.925,174.89
2018-07-30,44.8278,98.534,88.961,60.987,171.06
2018-07-31,44.9175,99.1478,88.872,60.863,172.58
2018-08-01,47.568,99.3342,89.8585,61.0005,171.65
2018-08-02,48.9559,100.575,91.7165,61.3075,176.37
2018-08-03,49.0973,101.024,91.1645,61.1855,177.78
2018-08-06,49.3537,101.11,92.3875,61.2385,185.69
2018-08-07,48.8873,101.776,93.124,62.111,183.81
2018-08-08,48.9204,102.363,94.326,62.2805,185.18
2018-08-09,49.3076,102.537,94.926,62.455,183.09
2018-08-10,49.1623,101.885,94.315,61.8805,180.26
2018-08-13,49.4723,101.189,94.81,61.7505,180.05
2018-08-14,49.6875,102.431,95.9825,62.105,181.11
2018-08-15,49.8015,101.053,94.131,60.719,179.53
2018-08-16,50.5303,101.034,94.326,60.3245,174.7
2018-08-17,51.5378,100.977,94.111,60.048,173.8
2018-08-20,51.0368,100.29,93.8355,60.3885,172.5
2018-08-21,50.9389,99.4405,94.171,60.081,172.62
2018-08-22,50.9409,100.478,95.245,60.3665,173.64
2018-08-23,51.0437,100.957,95.145,60.269,172.9
2018-08-24,51.205,101.718,95.2695,61.0325,174.645
2018-08-27,51.6233,102.869,96.384,62.091,177.46
2018-08-28,52.0419,103.486,96.641,61.5575,176.26
2018-08-29,52.8168,105.146,99.905,62.465,175.9
2018-08-30,53.3037,105.078,100.119,61.956,177.64
2018-08-31,53.9204,105.409,100.636,60.9095,175.73
2018-09-04,54.0984,104.844,101.976,59.85,171.16
2018-09-05,53.7407,101.805,99.741,59.324,167.18
2018-09-06,52.8462,102.039,97.9155,58.572,162.53
2018-09-07,52.4239,101.56,97.6035,58.2415,163.04
2018-09-10,51.7186,102.656,96.9505,58.232,164.18
2018-09-11,53.0289,104.394,99.3575,58.868,165.94
2018-09-12,52.3697,104.844,99.5,58.141,162.0
2018-09-13,53.6309,105.957,99.4935,58.7665,161.36
2018-09-14,53.0259,106.396,98.5095,58.6265,162.32
2018-09-17,51.6097,105.253,95.4015,57.8025,160.58
2018-09-18,51.697,106.249,97.0525,58.061,160.3
2018-09-19,51.7285,104.834,96.321,58.5545,163.06
2018-09-20,52.1173,106.581,97.215,59.3435,166.02
2018-09-21,51.5574,107.237,95.7505,58.3045,162.93
2018-09-24,52.301,107.608,96.718,58.6685,165.41
2018-09-25,52.631,107.4,98.7275,59.2325,164.91
